user_id,score,score_with_nulls,age,age_with_nulls,is_active,is_active_with_nulls,country,country_with_nulls
62172,38.78,38.78,35,35,True,True,US,US
62173,74.7,74.7,59,59,False,False,US,US
62174,25.03,25.03,24,24,True,True,FR,FR
62175,33.71,33.71,82,82,False,False,JP,JP
62176,28.65,,83,,True,True,JP,JP
62177,40.8,40.8,73,73,False,False,FR,FR
62178,77.19,77.19,29,29,True,True,JP,JP
62179,0.89,0.89,28,28,True,True,UK,UK
62180,2.6,2.6,86,86,True,True,JP,JP
62181,0.37,0.37,68,68,True,True,FR,FR
62182,63.94,63.94,50,50,True,True,FR,FR
62183,36.66,36.66,59,59,False,False,JP,JP
62184,47.11,47.11,60,60,True,True,US,
62185,46.63,46.63,49,49,True,True,FR,FR
62186,20.31,20.31,40,40,False,False,US,US
62187,79.05,79.05,68,68,False,False,FR,FR
62188,18.67,18.67,18,18,False,False,FR,FR
62189,68.43,68.43,82,82,False,False,FR,
62190,73.94,73.94,61,61,True,True,FR,FR
62191,25.55,25.55,54,54,False,False,UK,UK
62192,70.92,,87,87,True,True,JP,JP
62193,21.7,21.7,68,68,False,False,DE,DE
62194,52.59,52.59,30,30,False,False,FR,FR
62195,71.7,71.7,56,56,True,True,FR,FR
62196,14.57,,60,60,False,False,US,US
62197,67.71,67.71,65,65,True,True,UK,UK
62198,13.33,13.33,51,51,True,True,US,US
62199,7.12,7.12,50,,True,,FR,FR
62200,34.92,34.92,76,76,True,True,DE,DE
62201,21.83,21.83,39,39,True,,US,US
62202,14.92,14.92,76,76,True,True,FR,FR
62203,25.85,25.85,51,51,True,True,FR,
62204,76.2,76.2,59,59,True,True,JP,JP
62205,86.06,86.06,55,55,True,True,JP,
62206,93.7,93.7,69,69,False,False,DE,DE
62207,95.12,95.12,23,23,False,False,DE,DE
62208,62.87,62.87,38,38,False,False,DE,DE
62209,69.35,69.35,90,90,False,False,FR,FR
62210,30.52,30.52,20,20,False,False,UK,UK
62211,89.5,89.5,56,56,True,,DE,DE
62212,34.86,34.86,69,69,True,True,DE,DE
62213,73.48,73.48,49,49,False,False,UK,UK
62214,78.48,78.48,18,18,False,False,DE,DE
62215,97.79,97.79,66,66,False,False,DE,DE
62216,3.2,3.2,86,86,False,False,FR,FR
62217,25.11,25.11,75,75,True,,JP,JP
62218,47.15,47.15,24,24,True,True,FR,FR
62219,79.75,79.75,41,41,True,True,FR,FR
62220,72.55,72.55,50,50,False,False,DE,DE
62221,7.55,7.55,34,34,False,False,FR,FR
62222,85.71,85.71,72,72,True,True,FR,FR
62223,41.24,41.24,66,66,True,True,DE,DE
62224,85.53,85.53,58,58,False,False,US,US
62225,88.38,88.38,82,82,False,False,UK,UK
62226,91.8,91.8,59,59,False,False,US,US
62227,78.57,78.57,62,62,True,True,JP,JP
62228,75.34,75.34,48,48,False,False,FR,FR
62229,51.05,51.05,66,66,False,False,DE,DE
62230,55.63,55.63,44,44,False,False,JP,JP
62231,51.65,51.65,65,65,True,True,UK,UK
62232,51.57,51.57,22,22,False,False,FR,FR
62233,21.07,21.07,47,47,False,False,JP,JP
62234,32.8,32.8,49,49,False,False,US,US
62235,17.73,17.73,36,36,False,False,US,US
62236,71.77,71.77,33,33,True,True,UK,UK
62237,42.04,42.04,59,59,True,True,UK,UK
62238,24.32,24.32,50,50,False,False,FR,FR
62239,79.93,79.93,51,51,False,False,JP,JP
62240,89.54,89.54,60,60,True,True,UK,UK
62241,0.46,0.46,47,47,False,False,FR,FR
62242,87.82,87.82,73,73,True,True,US,US
62243,2.67,2.67,41,41,False,False,FR,FR
62244,70.98,70.98,81,81,False,,JP,JP
62245,87.69,87.69,25,25,False,False,DE,DE
62246,23.58,23.58,76,76,False,False,FR,FR
62247,94.35,94.35,19,19,True,True,US,US
62248,72.02,,18,,False,False,US,US
62249,98.38,98.38,47,47,False,False,DE,DE
62250,19.95,19.95,70,70,False,False,US,US
62251,12.83,12.83,42,42,False,False,FR,FR
62252,66.16,66.16,54,54,False,False,DE,DE
62253,51.49,51.49,68,68,False,False,US,US
62254,81.48,81.48,27,27,False,False,JP,JP
62255,42.91,42.91,66,66,False,False,DE,DE
62256,0.2,0.2,63,63,False,False,JP,JP
62257,48.5,48.5,65,65,True,True,UK,UK
62258,66.59,66.59,36,36,True,True,UK,UK
62259,31.22,31.22,89,89,True,True,DE,DE
62260,50.21,50.21,26,26,True,True,UK,UK
62261,60.34,60.34,78,78,True,True,JP,JP
62262,71.81,71.81,79,79,False,False,FR,FR
62263,23.56,23.56,72,72,True,,US,US
62264,26.89,26.89,20,20,True,True,FR,FR
62265,68.68,68.68,78,78,True,True,UK,UK
62266,35.43,35.43,69,,True,True,UK,UK
62267,75.04,75.04,58,58,True,True,DE,DE
62268,26.76,26.76,86,86,False,False,JP,JP
62269,75.49,,20,20,False,False,UK,UK
62270,15.75,15.75,76,76,False,False,DE,DE
62271,45.23,45.23,73,73,True,True,US,US
62272,19.15,19.15,52,52,False,False,FR,FR
62273,51.59,51.59,82,82,True,True,FR,FR
62274,70.02,70.02,77,,True,True,DE,DE
62275,52.74,,69,69,True,True,JP,JP
62276,16.0,16.0,63,63,True,True,US,US
62277,92.13,92.13,36,36,False,False,DE,DE
62278,0.48,0.48,43,43,False,False,US,US
62279,73.05,73.05,45,45,True,True,US,US
62280,72.26,72.26,59,59,False,False,FR,FR
62281,89.61,89.61,42,42,False,False,UK,UK
62282,86.12,86.12,56,56,True,True,JP,JP
62283,15.03,15.03,47,47,False,False,US,US
62284,94.61,94.61,59,59,True,True,JP,JP
62285,15.1,15.1,65,65,True,True,UK,UK
62286,56.38,56.38,53,53,False,False,UK,UK
62287,15.65,15.65,38,38,True,True,UK,UK
62288,37.91,37.91,50,50,True,True,US,US
62289,79.26,79.26,90,90,True,True,JP,JP
62290,93.61,93.61,77,77,True,True,JP,JP
62291,32.09,32.09,85,85,False,False,UK,UK
62292,43.6,43.6,90,90,False,False,JP,JP
62293,80.24,80.24,28,28,True,True,FR,
62294,59.62,59.62,81,81,False,False,US,US
62295,89.75,89.75,36,36,True,True,JP,JP
62296,32.87,32.87,90,90,True,True,DE,DE
62297,18.76,18.76,40,40,False,False,US,US
62298,54.83,54.83,44,44,True,True,FR,FR
62299,46.67,46.67,33,33,False,False,UK,UK
62300,88.1,88.1,70,,False,False,JP,JP
62301,8.9,8.9,44,44,False,False,FR,FR
62302,4.55,4.55,36,36,True,True,DE,DE
62303,17.4,17.4,80,80,True,True,US,US
62304,67.18,67.18,29,29,False,False,UK,UK
62305,32.55,32.55,59,59,True,True,FR,FR
62306,9.74,9.74,71,71,False,False,JP,JP
62307,88.65,88.65,27,27,True,True,FR,FR
62308,76.23,76.23,35,35,True,True,FR,FR
62309,88.44,88.44,57,57,True,True,JP,JP
62310,11.19,11.19,18,18,True,True,JP,JP
62311,31.52,31.52,51,51,True,True,JP,JP
62312,62.51,62.51,19,19,True,True,JP,JP
62313,7.89,7.89,89,89,False,False,US,US
62314,99.15,99.15,89,89,True,True,JP,
62315,99.28,99.28,51,51,False,False,US,US
62316,51.86,51.86,52,52,True,True,DE,DE
62317,99.37,99.37,78,78,True,True,JP,JP
62318,93.69,93.69,31,31,False,False,JP,JP
62319,60.9,60.9,66,66,False,False,US,US
62320,8.46,8.46,86,86,False,False,FR,FR
62321,12.65,12.65,78,78,True,,JP,JP
62322,29.74,29.74,33,33,False,False,DE,DE
62323,82.37,82.37,81,81,True,True,UK,UK
62324,53.97,53.97,88,88,True,True,UK,UK
62325,83.08,83.08,40,40,True,True,JP,JP
62326,71.2,71.2,62,62,True,True,JP,JP
62327,81.5,81.5,87,87,False,False,FR,FR
62328,26.57,26.57,32,32,False,False,DE,
62329,70.05,70.05,34,34,True,True,US,US
62330,7.75,7.75,46,,False,False,DE,DE
62331,68.96,68.96,32,32,False,False,DE,DE
62332,48.72,48.72,59,59,False,False,DE,DE
62333,33.54,33.54,47,47,False,False,DE,DE
62334,69.62,69.62,20,20,False,False,UK,
62335,0.67,0.67,42,42,True,True,US,US
62336,77.17,77.17,44,44,False,False,UK,UK
62337,53.58,53.58,84,84,True,True,DE,DE
62338,43.06,43.06,39,39,True,True,JP,JP
62339,52.97,52.97,74,74,False,,FR,FR
62340,27.16,27.16,29,29,False,False,US,US
62341,61.7,61.7,26,,False,False,DE,DE
62342,22.86,22.86,81,81,False,False,DE,DE
62343,92.74,92.74,69,69,True,True,US,US
62344,77.98,77.98,27,27,False,False,UK,UK
62345,88.38,88.38,70,70,False,False,DE,DE
62346,71.52,71.52,51,51,False,False,JP,JP
62347,8.09,8.09,73,73,False,False,US,US
62348,52.11,52.11,41,41,False,False,US,US
62349,70.39,70.39,25,25,True,True,US,US
62350,61.71,61.71,75,,False,False,JP,JP
62351,68.46,68.46,70,70,True,True,UK,UK
62352,53.57,53.57,85,85,True,True,DE,DE
62353,63.3,63.3,26,26,False,False,DE,
62354,56.08,56.08,33,33,True,True,JP,JP
62355,7.83,7.83,45,45,True,True,US,US
62356,58.52,58.52,21,21,False,False,US,US
62357,46.6,46.6,59,,True,True,JP,JP
62358,50.47,50.47,68,68,False,False,DE,DE
62359,7.47,7.47,60,60,True,True,FR,FR
62360,90.4,90.4,76,76,True,True,US,US
62361,83.89,83.89,50,50,True,True,FR,FR
62362,5.0,5.0,39,39,True,True,FR,FR
62363,89.95,89.95,89,89,False,False,US,US
62364,84.36,84.36,61,61,True,True,UK,
62365,77.69,77.69,55,55,True,True,FR,FR
62366,93.03,93.03,73,73,False,False,JP,JP
62367,65.97,65.97,65,65,True,True,UK,UK
62368,12.25,12.25,26,26,False,False,JP,JP
62369,15.99,15.99,75,75,False,False,UK,UK
62370,7.19,7.19,59,59,True,True,JP,JP
62371,41.93,41.93,79,79,False,False,DE,DE
62372,16.37,16.37,27,27,True,True,US,US
62373,3.46,3.46,43,43,False,False,DE,DE
62374,51.68,51.68,84,84,False,False,FR,FR
62375,30.7,30.7,77,77,False,False,FR,FR
62376,19.86,19.86,28,28,False,False,FR,FR
62377,70.11,70.11,63,63,False,False,FR,FR
62378,57.32,57.32,23,23,True,True,JP,JP
62379,55.15,55.15,37,37,True,True,US,US
62380,35.3,35.3,72,72,True,True,UK,UK
62381,75.55,75.55,58,58,False,,JP,JP
62382,15.24,15.24,42,42,False,False,UK,UK
62383,44.44,,67,67,True,True,JP,JP
62384,38.71,38.71,89,89,True,,FR,FR
62385,79.64,79.64,21,21,True,True,JP,JP
62386,18.63,,82,82,False,False,UK,UK
62387,98.7,98.7,73,73,False,False,DE,DE
62388,15.9,15.9,43,43,False,False,US,US
62389,44.0,44.0,59,59,True,True,DE,DE
62390,60.66,60.66,41,41,False,False,JP,JP
62391,42.25,42.25,34,34,True,True,FR,FR
62392,87.59,87.59,68,68,True,True,DE,DE
62393,64.42,64.42,53,53,True,,DE,DE
62394,68.13,68.13,31,31,False,False,FR,FR
62395,88.14,88.14,31,,True,True,US,US
62396,12.91,12.91,70,70,True,True,FR,FR
62397,44.71,44.71,20,20,False,False,JP,JP
62398,40.18,40.18,74,74,False,False,US,US
62399,75.09,75.09,69,69,True,True,UK,UK
62400,84.23,84.23,50,50,True,True,FR,FR
62401,44.99,44.99,42,42,True,True,UK,UK
62402,11.71,11.71,85,85,True,True,DE,DE
62403,76.13,76.13,81,81,True,True,JP,JP
62404,78.32,78.32,71,71,False,False,DE,DE
62405,27.54,27.54,45,45,True,True,DE,DE
62406,17.15,17.15,76,76,False,False,JP,JP
62407,14.14,14.14,47,47,True,True,FR,FR
62408,10.11,10.11,65,65,True,True,US,US
62409,29.05,29.05,41,41,False,False,JP,JP
62410,71.61,71.61,47,47,True,True,DE,DE
62411,28.58,28.58,79,79,False,False,US,US
62412,83.77,83.77,65,65,True,True,FR,FR
62413,33.42,33.42,81,81,True,True,DE,DE
62414,70.52,70.52,23,23,True,True,JP,JP
62415,21.16,21.16,78,78,False,False,FR,FR
62416,11.43,11.43,42,42,False,False,UK,UK
62417,24.15,24.15,71,71,False,False,JP,JP
62418,62.63,62.63,26,26,True,True,UK,UK
62419,66.42,66.42,24,24,True,True,DE,DE
62420,62.03,62.03,20,20,True,True,UK,UK
62421,42.22,42.22,54,54,True,True,JP,JP
62422,55.96,55.96,67,67,False,False,UK,UK
62423,94.15,94.15,49,49,True,,US,US
62424,7.48,7.48,85,85,True,True,DE,DE
62425,8.26,8.26,52,52,True,True,FR,
62426,49.34,49.34,57,57,True,True,US,US
62427,80.19,80.19,82,82,False,False,DE,DE
62428,87.85,87.85,89,89,True,True,DE,DE
62429,73.05,73.05,49,49,True,True,JP,JP
62430,22.09,22.09,82,82,True,True,DE,
62431,75.89,75.89,71,71,False,False,US,US
62432,21.76,21.76,60,60,False,False,UK,UK
62433,1.5,1.5,47,47,True,True,US,US
62434,15.24,15.24,51,51,False,False,JP,JP
62435,96.82,96.82,29,29,False,False,DE,DE
62436,71.43,71.43,63,63,False,False,UK,UK
62437,14.69,14.69,18,18,True,,DE,DE
62438,31.05,31.05,62,62,True,True,UK,
62439,88.31,88.31,85,85,False,False,DE,
62440,71.36,71.36,28,28,False,False,FR,FR
62441,24.37,24.37,61,,True,True,UK,UK
62442,97.7,97.7,87,87,False,False,US,US
62443,58.21,,38,38,False,False,FR,FR
62444,54.94,54.94,68,68,False,False,UK,UK
62445,58.66,,22,22,False,False,DE,DE
62446,73.29,73.29,45,45,False,False,JP,JP
62447,26.34,,71,71,False,False,DE,DE
62448,2.39,2.39,36,,False,False,DE,DE
62449,65.06,,41,41,True,True,JP,JP
62450,47.39,47.39,70,70,False,False,UK,UK
62451,81.14,81.14,86,86,True,True,DE,DE
62452,92.74,92.74,50,50,True,True,DE,DE
62453,61.07,61.07,41,41,True,True,JP,JP
62454,59.51,59.51,65,,False,False,US,US
62455,63.61,63.61,27,27,True,True,US,US
62456,7.83,,57,57,True,True,JP,JP
62457,36.3,36.3,61,61,False,False,UK,UK
62458,65.75,65.75,47,47,True,True,JP,JP
62459,52.7,52.7,89,89,False,False,DE,DE
62460,78.47,78.47,63,63,True,True,FR,FR
62461,11.84,11.84,29,29,True,True,US,US
62462,63.68,63.68,38,38,True,True,JP,JP
62463,83.93,83.93,26,26,True,True,US,US
62464,66.33,66.33,50,50,False,False,US,US
62465,7.71,7.71,22,22,True,True,JP,JP
62466,66.3,66.3,37,37,False,False,US,US
62467,85.05,85.05,76,76,True,True,FR,FR
62468,14.85,14.85,75,75,False,False,FR,FR
62469,61.87,61.87,27,27,False,False,JP,JP
62470,48.63,48.63,21,21,True,True,DE,DE
62471,22.45,22.45,46,46,False,False,UK,UK
62472,44.19,,31,31,False,False,UK,UK
62473,42.29,42.29,18,18,False,False,DE,DE
62474,57.15,57.15,64,64,True,,US,US
62475,74.83,74.83,50,50,False,False,JP,JP
62476,9.68,9.68,43,43,False,False,US,US
62477,20.13,20.13,84,84,True,True,FR,FR
62478,64.21,64.21,57,57,True,True,DE,DE
62479,12.3,,41,41,False,,JP,JP
62480,65.73,65.73,27,27,True,True,JP,JP
62481,65.7,65.7,22,22,False,False,DE,DE
62482,33.66,33.66,85,85,True,True,JP,JP
62483,98.87,98.87,75,75,False,False,DE,DE
62484,47.39,,39,39,True,True,US,US
62485,96.19,96.19,46,46,False,False,FR,FR
62486,17.87,17.87,82,82,True,True,FR,FR
62487,93.54,93.54,69,69,True,True,JP,JP
62488,57.64,57.64,49,49,False,False,JP,JP
62489,98.98,98.98,37,37,False,False,JP,JP
62490,59.79,59.79,72,72,True,True,FR,FR
62491,93.13,93.13,79,79,True,True,DE,DE
62492,34.95,,54,54,True,True,FR,FR
62493,63.29,63.29,81,81,False,False,DE,DE
62494,3.21,3.21,63,63,True,True,UK,UK
62495,58.31,58.31,52,52,False,False,US,US
62496,37.5,37.5,30,30,False,False,UK,UK
62497,82.4,82.4,82,82,True,True,DE,DE
62498,49.68,49.68,30,30,True,True,DE,DE
62499,52.31,52.31,34,34,True,True,FR,FR
62500,98.32,98.32,28,28,False,False,DE,DE
62501,89.05,89.05,55,55,True,True,JP,JP
62502,93.15,93.15,48,48,True,,DE,DE
62503,16.97,16.97,67,67,False,False,DE,DE
62504,88.02,,64,64,True,True,DE,DE
62505,42.78,42.78,50,50,False,False,UK,UK
62506,85.23,85.23,80,80,True,True,DE,DE
62507,50.86,50.86,67,67,True,True,JP,JP
62508,66.67,66.67,60,60,True,True,DE,DE
62509,25.08,25.08,47,47,True,True,FR,FR
62510,19.46,19.46,41,41,False,False,JP,JP
62511,55.74,55.74,44,,False,False,JP,JP
62512,14.33,14.33,77,77,True,True,DE,DE
62513,62.48,62.48,71,71,True,True,UK,UK
62514,3.27,3.27,31,31,False,False,JP,JP
62515,20.0,,32,32,False,False,UK,UK
62516,27.52,27.52,72,72,False,,DE,DE
62517,16.87,16.87,77,77,False,False,DE,DE
62518,11.83,11.83,70,70,False,False,US,US
62519,76.37,76.37,27,27,False,,FR,FR
62520,41.86,41.86,69,69,False,False,US,US
62521,25.48,25.48,83,83,False,False,DE,DE
62522,30.47,30.47,34,34,True,True,JP,JP
62523,79.38,79.38,21,21,True,True,JP,JP
62524,22.59,22.59,54,54,False,False,DE,DE
62525,76.18,76.18,65,65,False,False,US,US
62526,72.99,72.99,25,25,False,False,DE,DE
62527,6.75,6.75,69,69,False,False,JP,JP
62528,90.61,90.61,37,37,True,True,FR,FR
62529,56.41,56.41,43,43,False,False,FR,FR
62530,83.86,83.86,43,43,True,True,DE,DE
62531,31.82,31.82,68,68,True,,UK,UK
62532,68.99,68.99,26,26,False,False,UK,UK
62533,60.25,60.25,20,20,False,False,UK,UK
62534,27.0,27.0,80,80,True,True,UK,UK
62535,85.16,85.16,77,77,False,False,JP,JP
62536,81.39,81.39,34,34,False,False,FR,FR
62537,67.0,67.0,18,18,False,False,DE,DE
62538,86.82,86.82,27,27,True,True,JP,JP
62539,21.9,21.9,66,66,True,True,UK,UK
62540,71.02,71.02,21,21,False,False,UK,UK
62541,28.82,28.82,88,88,True,True,JP,JP
62542,93.95,93.95,81,81,True,True,JP,JP
62543,56.47,56.47,46,46,True,True,DE,DE
62544,84.91,84.91,49,49,False,False,US,US
62545,17.96,17.96,61,61,False,False,JP,JP
62546,31.81,31.81,89,89,True,True,UK,UK
62547,76.3,76.3,46,46,False,False,FR,FR
62548,35.88,35.88,83,,True,True,JP,JP
62549,8.99,8.99,74,74,False,,JP,JP
62550,65.71,,70,70,True,True,JP,JP
62551,11.0,11.0,22,,True,True,US,
62552,55.56,55.56,26,26,False,False,JP,JP
62553,83.66,83.66,46,46,False,False,FR,FR
62554,58.37,58.37,59,59,False,False,UK,UK
62555,50.06,50.06,75,75,False,False,JP,JP
62556,22.84,22.84,54,54,False,False,UK,UK
62557,16.29,,66,66,False,False,DE,DE
62558,1.86,1.86,85,85,False,False,DE,DE
62559,80.07,80.07,42,42,False,False,JP,JP
62560,3.04,3.04,33,33,False,False,JP,JP
62561,85.87,85.87,82,82,False,False,DE,DE
62562,39.69,39.69,48,48,False,False,FR,FR
62563,91.02,91.02,20,20,False,,FR,FR
62564,15.61,15.61,82,82,False,False,US,US
62565,81.0,81.0,37,37,False,False,DE,DE
62566,86.56,86.56,30,30,False,False,JP,JP
62567,41.78,41.78,65,65,True,True,JP,JP
62568,98.25,98.25,74,74,True,True,JP,JP
62569,21.14,21.14,34,34,True,True,US,US
62570,11.15,11.15,33,33,False,False,DE,DE
62571,97.13,97.13,28,28,False,False,FR,FR
62572,25.64,25.64,66,66,True,True,UK,UK
62573,2.84,2.84,62,62,True,True,FR,FR
62574,39.31,39.31,84,84,True,True,UK,UK
62575,99.13,99.13,46,46,False,False,JP,JP
62576,84.06,84.06,46,46,True,True,US,US
62577,9.63,9.63,54,54,True,,FR,FR
62578,35.99,35.99,75,75,False,False,UK,UK
62579,53.64,53.64,59,59,False,False,DE,
62580,79.64,79.64,27,,False,False,UK,UK
62581,19.23,19.23,37,37,False,False,UK,UK
62582,9.09,9.09,27,27,True,True,US,US
62583,73.37,73.37,71,71,True,True,DE,DE
62584,2.14,2.14,40,40,False,False,UK,UK
62585,51.55,51.55,77,77,True,True,US,US
62586,70.63,70.63,74,74,True,True,UK,UK
62587,66.7,66.7,66,66,False,False,JP,JP
62588,51.01,,48,48,True,True,UK,UK
62589,78.13,78.13,90,90,False,False,JP,JP
62590,59.01,59.01,34,34,True,True,US,US
62591,82.34,82.34,46,46,False,False,DE,
62592,58.08,58.08,75,75,False,False,FR,FR
62593,43.24,43.24,29,29,False,False,JP,JP
62594,59.77,59.77,75,75,False,False,JP,
62595,42.51,42.51,24,24,False,False,FR,FR
62596,20.96,20.96,71,71,True,True,DE,DE
62597,47.14,47.14,86,86,True,True,FR,FR
62598,94.81,94.81,88,88,False,False,UK,UK
62599,58.79,58.79,74,74,False,,DE,DE
62600,72.84,72.84,79,79,False,False,DE,DE
62601,65.73,65.73,87,87,True,True,US,US
62602,46.14,46.14,37,37,False,False,FR,FR
62603,40.72,40.72,46,46,True,True,UK,UK
62604,19.84,19.84,50,50,True,,JP,JP
62605,1.55,1.55,72,72,True,True,JP,JP
62606,86.32,,40,40,False,False,DE,DE
62607,27.76,27.76,68,68,True,True,JP,JP
62608,59.18,59.18,80,80,False,False,UK,UK
62609,46.22,46.22,29,29,False,False,FR,FR
62610,10.91,10.91,89,89,True,True,DE,DE
62611,3.55,3.55,76,76,False,False,UK,UK
62612,94.16,94.16,82,82,True,True,DE,DE
62613,36.19,36.19,44,44,False,,FR,FR
62614,31.41,31.41,53,53,True,True,DE,DE
62615,8.5,8.5,78,78,False,False,JP,JP
62616,0.29,0.29,48,48,True,True,FR,FR
62617,72.38,72.38,75,75,True,True,DE,DE
62618,88.66,88.66,84,84,True,True,FR,FR
62619,25.47,25.47,19,19,False,False,JP,JP
62620,44.73,44.73,30,30,False,False,DE,DE
62621,62.07,62.07,78,78,True,True,US,US
62622,16.7,16.7,62,62,True,True,DE,DE
62623,37.03,37.03,88,88,True,True,UK,UK
62624,48.95,48.95,79,79,True,,US,US
62625,64.46,64.46,69,69,True,True,UK,UK
62626,98.2,98.2,53,53,True,True,UK,UK
62627,49.69,49.69,77,77,True,True,FR,FR
62628,25.72,25.72,80,80,False,False,FR,FR
62629,65.34,65.34,50,50,True,True,UK,UK
62630,11.48,11.48,30,30,True,True,US,US
62631,0.56,0.56,43,43,False,False,DE,
62632,37.61,37.61,18,18,False,False,JP,JP
62633,6.96,6.96,47,47,True,True,UK,UK
62634,47.73,47.73,84,84,False,False,DE,DE
62635,32.68,,67,67,True,True,DE,DE
62636,89.42,89.42,77,77,False,False,UK,UK
62637,17.83,17.83,90,90,True,True,DE,DE
62638,69.38,69.38,80,80,True,True,DE,DE
62639,63.15,63.15,29,29,False,False,FR,FR
62640,99.51,99.51,19,19,True,True,US,US
62641,56.89,56.89,74,74,False,False,UK,UK
62642,80.73,80.73,76,76,True,True,DE,DE
62643,35.12,35.12,87,87,True,True,US,
62644,7.22,7.22,77,77,True,True,JP,JP
62645,40.45,40.45,55,55,False,False,JP,JP
62646,67.25,67.25,38,38,True,True,DE,DE
62647,25.43,25.43,90,90,True,True,JP,JP
62648,13.87,13.87,80,80,False,False,DE,
62649,10.48,,88,88,True,True,US,US
62650,52.89,52.89,70,70,False,False,UK,UK
62651,33.5,33.5,74,74,False,False,JP,JP
62652,76.39,,18,18,False,False,UK,UK
62653,63.88,63.88,79,79,True,True,JP,JP
62654,93.78,93.78,89,89,True,True,FR,FR
62655,98.02,,73,73,True,True,US,US
62656,0.06,0.06,80,80,False,False,FR,FR
62657,23.52,23.52,69,69,True,True,US,US
62658,24.17,24.17,51,51,False,False,UK,UK
62659,87.91,87.91,72,72,False,False,UK,UK
62660,13.26,13.26,66,66,True,True,FR,FR
62661,41.75,41.75,65,65,False,False,DE,DE
62662,5.33,5.33,60,60,False,False,US,US
62663,47.81,47.81,36,36,False,False,UK,UK
62664,3.84,3.84,89,89,False,False,DE,DE
62665,72.46,72.46,46,46,True,True,DE,DE
62666,51.81,51.81,23,23,True,True,FR,FR
62667,99.8,99.8,46,46,False,False,DE,DE
62668,98.63,98.63,47,,True,True,US,US
62669,78.45,78.45,64,64,True,,UK,UK
62670,29.27,29.27,52,52,True,,UK,UK
62671,11.23,11.23,48,48,False,False,JP,JP
62672,15.67,15.67,28,28,True,True,FR,FR
62673,69.0,69.0,90,90,True,True,UK,UK
62674,13.44,13.44,41,41,True,True,DE,DE
62675,28.38,28.38,38,38,False,False,FR,FR
62676,9.24,9.24,84,84,False,False,FR,FR
62677,5.16,5.16,73,73,True,True,DE,DE
62678,38.92,38.92,60,60,False,False,DE,DE
62679,41.5,41.5,73,73,True,True,JP,JP
62680,19.2,19.2,87,87,False,False,FR,FR
62681,92.02,92.02,24,24,True,True,US,US
62682,60.76,60.76,19,19,False,False,DE,
62683,29.2,29.2,90,90,True,True,FR,FR
62684,83.47,83.47,47,47,True,True,JP,JP
62685,55.29,55.29,57,57,True,True,US,US
62686,44.53,44.53,87,87,True,True,JP,JP
62687,75.14,75.14,44,,True,True,DE,
62688,36.7,36.7,26,26,True,True,FR,FR
62689,80.3,80.3,65,65,True,True,FR,FR
62690,0.43,0.43,38,38,True,True,US,US
62691,24.61,24.61,45,45,True,True,US,US
62692,53.04,53.04,26,26,False,False,US,US
62693,83.63,83.63,41,41,True,True,JP,JP
62694,74.38,74.38,22,22,True,True,UK,UK
62695,93.41,93.41,25,25,True,True,DE,DE
62696,26.08,26.08,57,57,False,False,UK,UK
62697,92.26,92.26,67,67,True,True,US,US
62698,11.47,11.47,80,80,True,True,FR,FR
62699,19.9,19.9,62,62,False,,UK,UK
62700,46.7,46.7,89,89,True,True,US,US
62701,21.09,21.09,76,,False,False,DE,DE
62702,3.16,3.16,72,72,False,False,FR,FR
62703,63.95,63.95,38,38,False,False,DE,DE
62704,40.77,40.77,20,20,False,False,DE,DE
62705,92.28,92.28,79,79,False,False,DE,DE
62706,98.38,98.38,70,70,True,True,UK,UK
62707,92.55,,83,83,False,False,UK,UK
62708,51.62,51.62,37,37,True,True,JP,JP
62709,30.81,30.81,48,,True,True,US,US
62710,95.52,95.52,67,67,True,True,DE,DE
62711,37.35,,19,19,False,False,JP,JP
62712,37.89,37.89,61,61,False,False,JP,JP
62713,63.51,63.51,33,33,False,False,US,US
62714,63.42,63.42,31,31,True,True,UK,UK
62715,10.46,10.46,56,56,True,True,UK,UK
62716,19.16,19.16,58,58,False,False,JP,JP
62717,0.0,0.0,72,72,True,True,DE,
62718,9.9,9.9,55,55,True,True,US,US
62719,34.28,34.28,63,,False,,US,US
62720,94.86,94.86,38,38,True,True,FR,FR
62721,79.94,79.94,69,69,True,True,JP,JP
62722,22.78,22.78,49,49,False,False,US,US
62723,11.62,11.62,63,63,True,True,JP,JP
62724,99.87,99.87,57,57,True,True,DE,DE
62725,72.02,72.02,49,49,False,False,FR,FR
62726,52.33,52.33,34,34,False,False,JP,JP
62727,97.84,97.84,49,49,False,False,JP,JP
62728,95.41,95.41,63,63,True,True,FR,FR
62729,11.59,11.59,30,30,True,True,DE,DE
62730,63.6,63.6,82,82,True,True,UK,UK
62731,68.99,68.99,20,20,False,False,UK,UK
62732,86.36,86.36,22,,True,,UK,UK
62733,49.86,49.86,33,33,False,False,US,US
62734,67.98,67.98,38,38,True,True,FR,FR
62735,35.46,35.46,74,,False,False,FR,FR
62736,40.12,40.12,40,40,True,True,FR,FR
62737,56.32,56.32,34,34,True,True,UK,UK
62738,21.41,21.41,24,24,True,True,US,US
62739,79.23,79.23,80,80,False,False,FR,FR
62740,49.75,49.75,62,62,False,False,DE,DE
62741,85.13,85.13,19,19,True,True,UK,UK
62742,78.69,78.69,29,29,False,False,JP,JP
62743,56.21,56.21,40,40,False,False,FR,FR
62744,68.77,68.77,23,23,True,True,FR,FR
