user_id,score,score_with_nulls,age,age_with_nulls,is_active,is_active_with_nulls,country,country_with_nulls,created_date,created_date_with_nulls,created_at,created_at_with_nulls
56875,84.69,12.34,5,104,True,True,JP,JP,2023-06-02,2023-06-02,2022-03-07T16:25:43,2022-03-07T16:25:43
56876,26.63,82.69,74,71,False,False,DE,,2020-07-21,2020-07-21,2023-10-17T05:34:07,2023-10-17T05:34:07
56877,24.7,99.07,103,87,True,False,AU,JP,2023-10-28,2023-10-28,2024-03-24T18:45:14,2024-03-24T18:45:14
56878,65.53,19.31,40,75,False,True,JP,JP,2024-11-10,2024-11-10,2024-03-21T11:28:59,2024-03-21T11:28:59
56879,12.97,93.21,5,,True,True,AU,CA,2021-03-09,2021-03-09,2022-08-27T09:02:16,2022-08-27T09:02:16
56880,30.91,30.97,103,77,False,False,DE,BR,2022-04-23,2022-04-23,2024-02-22T03:13:55,2024-02-22T03:13:55
56881,18.46,22.54,52,64,False,False,UK,AU,2020-07-08,2020-07-08,2023-11-19T03:34:16,
56882,42.46,64.88,100,4,False,False,DE,UK,2023-08-02,2023-08-02,2020-12-26T18:25:14,2020-12-26T18:25:14
56883,16.7,38.98,47,0,True,True,FR,BR,2020-09-17,2020-09-17,2022-11-11T06:37:12,2022-11-11T06:37:12
56884,77.67,69.97,21,1,False,False,CA,US,2022-02-15,2022-02-15,2022-08-10T01:30:45,2022-08-10T01:30:45
56885,59.82,91.94,52,,True,,BR,BR,2023-04-03,2023-04-03,2021-05-20T06:05:13,2021-05-20T06:05:13
56886,16.64,56.72,85,,True,False,JP,CA,2024-03-15,2024-03-15,2023-05-28T17:00:24,2023-05-28T17:00:24
56887,18.03,77.59,21,30,False,True,US,AU,2021-08-06,2021-08-06,2024-11-04T20:03:14,2024-11-04T20:03:14
56888,42.14,89.42,84,64,True,True,AU,UK,2024-07-16,2024-07-16,2022-03-12T11:15:38,2022-03-12T11:15:38
56889,8.85,97.04,99,73,False,True,AU,US,2020-02-14,2020-02-14,2020-12-01T20:54:27,
56890,34.65,20.78,42,,False,,CA,JP,2020-10-31,2020-10-31,2023-09-13T04:12:31,2023-09-13T04:12:31
56891,69.26,63.44,22,58,False,True,UK,US,2020-08-04,2020-08-04,2024-09-30T07:10:46,2024-09-30T07:10:46
56892,34.62,39.04,9,81,True,False,CA,CA,2023-09-26,2023-09-26,2020-03-21T20:15:43,2020-03-21T20:15:43
56893,61.9,38.79,100,80,True,False,CA,US,2021-10-22,2021-10-22,2024-09-05T07:58:07,2024-09-05T07:58:07
56894,5.74,98.69,82,38,False,True,FR,US,2020-02-07,2020-02-07,2023-08-24T16:51:51,2023-08-24T16:51:51
56895,56.94,74.69,11,63,False,,BR,UK,2023-12-10,,2020-12-02T15:43:33,2020-12-02T15:43:33
56896,27.49,34.76,94,10,False,False,UK,UK,2021-05-20,2021-05-20,2021-11-05T15:58:03,2021-11-05T15:58:03
56897,1.44,36.01,67,56,False,True,CA,JP,2023-05-30,2023-05-30,2020-10-22T21:45:57,2020-10-22T21:45:57
56898,57.33,31.77,18,43,False,False,FR,,2022-10-05,2022-10-05,2022-10-24T02:35:32,2022-10-24T02:35:32
56899,47.75,91.78,23,97,True,False,US,US,2020-07-22,2020-07-22,2021-06-18T06:29:52,2021-06-18T06:29:52
56900,15.72,53.38,57,103,False,True,BR,,2023-01-06,,2023-03-07T09:43:50,2023-03-07T09:43:50
56901,67.45,53.23,58,,False,True,BR,UK,2024-04-21,2024-04-21,2023-01-13T21:50:25,2023-01-13T21:50:25
56902,59.27,97.72,16,,False,,CA,JP,2021-10-28,2021-10-28,2023-12-14T15:39:07,2023-12-14T15:39:07
56903,5.82,9.15,71,45,False,True,AU,AU,2024-03-01,2024-03-01,2022-02-23T14:19:46,2022-02-23T14:19:46
56904,64.92,,21,62,False,False,BR,,2021-05-08,2021-05-08,2023-01-11T15:02:49,2023-01-11T15:02:49
56905,55.44,48.99,109,78,False,True,CA,US,2021-05-31,2021-05-31,2024-04-03T09:59:43,2024-04-03T09:59:43
56906,29.0,,78,91,True,False,BR,DE,2020-11-09,2020-11-09,2022-02-21T03:59:15,2022-02-21T03:59:15
56907,14.15,50.38,28,63,False,True,FR,CA,2021-01-21,2021-01-21,2024-11-25T10:33:47,2024-11-25T10:33:47
56908,26.99,42.95,28,49,False,False,BR,UK,2021-03-13,2021-03-13,2022-04-27T22:46:18,2022-04-27T22:46:18
56909,24.45,20.69,56,17,True,False,UK,FR,2023-04-01,2023-04-01,2022-03-20T11:50:35,2022-03-20T11:50:35
56910,41.66,33.04,38,95,False,False,US,AU,2020-08-25,,2022-12-28T14:37:02,2022-12-28T14:37:02
56911,17.59,75.72,72,27,False,,JP,UK,2022-09-21,2022-09-21,2020-01-27T05:30:29,2020-01-27T05:30:29
56912,23.0,78.24,33,36,True,False,US,CA,2021-04-21,2021-04-21,2022-08-30T05:42:10,2022-08-30T05:42:10
56913,53.57,73.26,56,41,False,True,AU,,2020-09-24,2020-09-24,2024-11-19T02:33:30,2024-11-19T02:33:30
56914,70.4,46.96,36,,True,False,FR,,2024-02-08,2024-02-08,2023-03-01T07:28:48,2023-03-01T07:28:48
56915,55.79,31.48,88,28,True,False,CA,AU,2022-09-12,2022-09-12,2022-02-07T14:41:07,2022-02-07T14:41:07
56916,69.17,4.91,117,26,False,True,US,FR,2021-06-09,2021-06-09,2022-04-16T10:54:41,2022-04-16T10:54:41
56917,36.44,63.94,16,15,False,True,JP,BR,2023-03-12,2023-03-12,2022-07-06T01:31:53,
56918,49.89,33.7,2,19,True,False,JP,AU,2024-07-15,2024-07-15,2020-07-18T13:42:12,2020-07-18T13:42:12
56919,54.54,58.94,21,14,False,False,FR,DE,2021-05-31,2021-05-31,2023-02-18T11:42:10,2023-02-18T11:42:10
56920,41.19,,53,59,False,False,JP,BR,2021-03-23,2021-03-23,2020-08-10T06:57:48,2020-08-10T06:57:48
56921,77.03,78.15,23,99,False,True,FR,,2023-05-31,2023-05-31,2023-10-25T06:42:10,2023-10-25T06:42:10
56922,47.94,30.69,75,79,False,True,AU,,2022-06-17,2022-06-17,2020-07-23T13:46:54,2020-07-23T13:46:54
56923,69.81,14.24,72,74,True,False,BR,BR,2023-05-15,2023-05-15,2022-05-28T05:21:42,2022-05-28T05:21:42
56924,21.15,53.07,41,,True,False,BR,AU,2020-11-01,2020-11-01,2024-09-17T06:34:52,2024-09-17T06:34:52
56925,0.53,33.52,96,65,False,False,JP,,2024-08-30,2024-08-30,2020-03-11T19:11:45,2020-03-11T19:11:45
56926,9.96,23.92,83,114,True,False,CA,BR,2020-02-01,2020-02-01,2020-04-13T22:26:45,2020-04-13T22:26:45
56927,54.15,98.8,94,65,True,True,BR,BR,2021-05-14,2021-05-14,2023-02-10T07:03:37,2023-02-10T07:03:37
56928,84.24,15.42,73,119,False,True,AU,DE,2023-02-16,2023-02-16,2023-05-20T14:16:50,2023-05-20T14:16:50
56929,64.71,43.36,55,85,False,True,US,FR,2022-08-08,2022-08-08,2022-03-31T04:26:43,2022-03-31T04:26:43
56930,14.64,90.0,96,53,False,False,UK,JP,2021-09-08,2021-09-08,2020-12-07T13:04:58,2020-12-07T13:04:58
56931,41.75,72.03,27,91,False,False,AU,US,2024-11-18,2024-11-18,2022-09-16T01:44:54,2022-09-16T01:44:54
56932,51.19,56.42,90,113,False,False,US,US,2021-09-22,2021-09-22,2023-08-10T06:58:21,2023-08-10T06:58:21
56933,44.91,81.3,27,81,True,True,UK,AU,2023-05-23,2023-05-23,2021-05-16T04:22:23,2021-05-16T04:22:23
56934,86.92,56.32,4,26,False,False,FR,US,2022-01-14,2022-01-14,2020-09-19T18:26:24,2020-09-19T18:26:24
56935,33.63,11.5,29,72,False,False,JP,BR,2022-03-15,2022-03-15,2020-01-09T08:20:02,2020-01-09T08:20:02
56936,80.56,,27,13,False,False,BR,,2023-11-21,2023-11-21,2024-10-25T19:56:33,2024-10-25T19:56:33
56937,19.52,92.81,27,59,False,True,FR,JP,2021-10-08,2021-10-08,2020-08-27T19:57:13,2020-08-27T19:57:13
56938,44.03,21.24,119,94,False,True,FR,CA,2021-12-30,2021-12-30,2023-04-19T23:21:42,2023-04-19T23:21:42
56939,31.59,66.4,57,43,True,False,JP,JP,2023-11-28,2023-11-28,2022-11-27T03:29:45,
56940,65.48,84.14,20,30,True,True,CA,JP,2020-06-06,2020-06-06,2022-09-05T13:37:21,2022-09-05T13:37:21
56941,35.07,61.22,36,13,True,False,BR,DE,2022-02-28,,2023-03-24T22:52:12,
56942,33.75,67.38,46,104,True,,US,CA,2021-05-24,2021-05-24,2020-11-04T08:18:29,2020-11-04T08:18:29
56943,81.67,85.42,9,75,True,False,US,JP,2022-05-30,2022-05-30,2020-08-15T02:06:50,2020-08-15T02:06:50
56944,85.19,30.61,117,79,False,False,DE,FR,2022-11-18,2022-11-18,2022-09-18T00:06:42,2022-09-18T00:06:42
56945,88.39,17.81,19,78,True,False,DE,DE,2022-02-22,2022-02-22,2022-03-09T03:25:36,2022-03-09T03:25:36
56946,43.72,84.59,77,,True,,CA,,2024-12-19,2024-12-19,2022-10-23T05:22:32,2022-10-23T05:22:32
56947,57.38,87.56,56,66,True,True,DE,JP,2024-07-24,2024-07-24,2023-02-22T07:34:44,2023-02-22T07:34:44
56948,14.52,,117,82,True,False,DE,FR,2020-09-18,2020-09-18,2024-11-15T14:50:50,2024-11-15T14:50:50
56949,31.37,14.52,56,10,True,False,DE,CA,2023-03-20,2023-03-20,2022-02-17T01:50:48,
56950,41.51,28.59,30,115,False,True,AU,CA,2021-08-13,,2023-09-07T04:05:08,2023-09-07T04:05:08
56951,11.73,81.74,105,38,True,False,UK,AU,2023-07-29,2023-07-29,2023-06-29T18:30:05,2023-06-29T18:30:05
56952,42.42,,29,69,False,True,FR,CA,2022-06-05,2022-06-05,2021-04-18T19:15:22,2021-04-18T19:15:22
56953,2.46,10.5,75,76,False,True,US,,2024-10-07,,2024-09-01T18:08:49,2024-09-01T18:08:49
56954,54.94,71.51,71,111,True,True,US,US,2024-09-20,2024-09-20,2024-06-30T19:48:28,2024-06-30T19:48:28
56955,39.19,12.5,4,107,True,False,DE,DE,2020-04-13,2020-04-13,2021-08-18T18:52:28,2021-08-18T18:52:28
56956,68.72,27.72,55,15,True,True,CA,FR,2020-07-16,2020-07-16,2021-10-18T18:50:33,2021-10-18T18:50:33
56957,95.39,41.39,27,2,False,True,UK,AU,2020-02-11,,2023-12-19T02:55:33,2023-12-19T02:55:33
56958,28.56,92.88,0,112,False,False,JP,US,2023-12-20,2023-12-20,2023-06-12T03:06:50,2023-06-12T03:06:50
56959,45.86,10.66,10,76,False,True,AU,US,2021-02-21,2021-02-21,2021-03-09T07:36:14,2021-03-09T07:36:14
56960,96.43,48.36,79,102,False,False,BR,DE,2023-08-13,2023-08-13,2020-11-06T14:21:51,2020-11-06T14:21:51
56961,24.68,,42,116,False,False,AU,UK,2021-08-29,2021-08-29,2022-11-21T04:18:34,2022-11-21T04:18:34
56962,91.74,64.01,68,117,False,,DE,UK,2021-07-13,2021-07-13,2023-09-25T21:11:46,2023-09-25T21:11:46
56963,53.84,46.83,29,2,True,True,AU,FR,2023-01-08,2023-01-08,2024-05-15T17:40:25,2024-05-15T17:40:25
56964,8.89,16.91,41,17,True,True,US,FR,2023-11-13,2023-11-13,2021-12-10T09:28:47,2021-12-10T09:28:47
56965,35.76,24.89,40,98,True,True,AU,CA,2022-10-31,2022-10-31,2024-05-22T03:00:18,
56966,74.19,43.07,40,98,False,True,FR,DE,2022-11-15,2022-11-15,2023-10-06T18:19:26,2023-10-06T18:19:26
56967,16.61,39.78,59,,False,True,UK,UK,2023-09-07,2023-09-07,2022-01-31T03:58:27,2022-01-31T03:58:27
56968,41.75,4.97,20,104,False,True,FR,FR,2020-11-08,2020-11-08,2023-11-06T21:48:12,
56969,50.63,66.18,49,,False,True,UK,FR,2022-12-17,2022-12-17,2024-02-16T10:50:25,2024-02-16T10:50:25
56970,89.28,76.36,32,,False,True,US,CA,2021-06-05,2021-06-05,2024-06-25T05:34:01,2024-06-25T05:34:01
56971,42.66,10.3,81,23,True,False,JP,DE,2020-10-09,2020-10-09,2022-05-11T04:31:21,2022-05-11T04:31:21
56972,55.25,45.94,92,43,False,True,AU,UK,2021-08-22,2021-08-22,2022-09-08T13:21:54,2022-09-08T13:21:54
56973,63.86,9.87,7,29,True,False,BR,AU,2020-12-17,2020-12-17,2023-03-27T16:52:19,2023-03-27T16:52:19
56974,93.05,,87,68,False,True,DE,DE,2021-08-12,2021-08-12,2021-05-31T21:52:04,2021-05-31T21:52:04
56975,46.52,53.62,18,93,True,True,UK,CA,2020-02-12,2020-02-12,2022-08-29T03:09:51,2022-08-29T03:09:51
56976,9.56,,116,98,True,False,JP,DE,2023-09-24,2023-09-24,2022-11-23T04:34:15,2022-11-23T04:34:15
56977,80.24,99.12,87,99,True,True,FR,UK,2021-09-28,2021-09-28,2022-10-20T01:43:53,2022-10-20T01:43:53
56978,24.12,64.82,33,87,True,False,CA,UK,2023-04-20,2023-04-20,2021-09-15T23:31:48,
56979,25.23,41.5,69,,False,True,AU,AU,2023-09-30,2023-09-30,2020-05-03T13:52:03,2020-05-03T13:52:03
56980,48.41,37.86,77,,True,False,US,DE,2024-02-06,2024-02-06,2022-08-26T14:45:36,2022-08-26T14:45:36
56981,21.71,68.49,115,74,True,,JP,UK,2020-05-22,2020-05-22,2024-03-29T00:41:53,2024-03-29T00:41:53
56982,33.27,38.68,46,43,False,False,JP,FR,2022-07-21,,2023-08-06T09:07:58,2023-08-06T09:07:58
56983,79.0,85.16,81,91,False,True,JP,UK,2022-01-30,2022-01-30,2021-07-16T17:08:35,2021-07-16T17:08:35
56984,91.24,21.59,84,37,False,,DE,,2021-10-02,2021-10-02,2023-01-08T06:13:05,2023-01-08T06:13:05
56985,54.71,57.47,50,46,False,True,DE,FR,2024-01-12,2024-01-12,2020-07-15T12:00:43,2020-07-15T12:00:43
56986,80.04,87.58,57,40,False,,UK,BR,2020-05-03,2020-05-03,2023-03-14T02:47:42,2023-03-14T02:47:42
56987,73.47,31.16,47,79,False,False,UK,CA,2021-07-20,2021-07-20,2021-10-21T16:21:06,2021-10-21T16:21:06
56988,53.78,18.08,3,85,False,True,BR,UK,2023-12-21,2023-12-21,2022-10-26T23:44:42,2022-10-26T23:44:42
56989,13.94,32.04,50,,True,,US,CA,2021-12-21,2021-12-21,2020-05-27T12:56:46,2020-05-27T12:56:46
56990,31.25,7.73,24,18,True,True,CA,BR,2020-05-16,2020-05-16,2022-02-18T07:14:24,2022-02-18T07:14:24
56991,98.18,9.48,85,,True,True,DE,FR,2020-11-12,2020-11-12,2020-02-19T09:58:45,2020-02-19T09:58:45
56992,79.91,11.15,74,19,False,False,CA,US,2021-07-04,,2023-10-12T08:49:36,2023-10-12T08:49:36
56993,99.62,92.19,98,88,True,False,UK,DE,2021-03-29,,2021-11-14T10:13:17,
56994,17.43,67.38,11,41,False,False,UK,UK,2023-05-06,2023-05-06,2024-10-21T14:10:13,2024-10-21T14:10:13
56995,19.23,52.69,28,12,True,False,UK,JP,2020-11-08,2020-11-08,2022-06-27T12:13:02,
56996,19.18,40.81,46,43,False,True,AU,,2023-10-27,2023-10-27,2020-06-16T22:18:34,2020-06-16T22:18:34
56997,40.3,20.66,118,2,False,False,JP,BR,2021-07-22,2021-07-22,2024-07-03T04:46:47,2024-07-03T04:46:47
56998,89.82,32.04,109,,True,False,BR,CA,2020-05-05,2020-05-05,2022-05-09T11:16:00,2022-05-09T11:16:00
56999,70.15,43.06,62,106,False,,JP,BR,2020-01-21,2020-01-21,2021-12-08T14:31:04,2021-12-08T14:31:04
57000,94.55,36.23,108,22,True,False,BR,US,2023-01-14,2023-01-14,2023-05-27T22:14:59,2023-05-27T22:14:59
57001,70.34,32.34,27,18,True,False,JP,CA,2023-09-03,2023-09-03,2024-01-15T06:30:58,2024-01-15T06:30:58
57002,84.14,81.8,4,105,True,False,BR,UK,2020-09-07,2020-09-07,2023-07-31T04:15:32,
57003,7.09,51.97,20,,False,False,JP,BR,2021-07-18,,2023-02-12T07:03:28,2023-02-12T07:03:28
57004,10.89,9.75,28,117,False,True,AU,FR,2023-10-14,2023-10-14,2024-10-03T01:00:45,2024-10-03T01:00:45
57005,74.72,66.74,68,23,True,False,AU,JP,2024-05-03,2024-05-03,2022-04-28T09:59:56,2022-04-28T09:59:56
57006,69.39,75.59,63,,False,False,FR,DE,2023-08-25,2023-08-25,2022-04-02T14:42:41,2022-04-02T14:42:41
57007,70.4,42.96,108,6,False,True,DE,UK,2023-02-01,,2020-03-27T17:13:30,2020-03-27T17:13:30
57008,69.32,,113,55,False,True,FR,,2023-09-27,2023-09-27,2022-07-07T12:36:08,2022-07-07T12:36:08
57009,11.92,56.52,6,47,False,False,BR,US,2021-06-26,2021-06-26,2024-04-05T02:24:04,2024-04-05T02:24:04
57010,88.0,24.7,11,69,False,,JP,UK,2020-04-26,2020-04-26,2021-06-02T10:14:11,2021-06-02T10:14:11
57011,26.35,,0,11,False,False,UK,CA,2022-10-27,2022-10-27,2023-02-01T12:45:58,
57012,96.79,25.9,112,11,True,False,FR,AU,2022-10-18,2022-10-18,2024-01-23T04:22:32,2024-01-23T04:22:32
57013,37.06,26.46,77,19,False,False,DE,AU,2024-01-06,2024-01-06,2021-01-31T10:39:41,2021-01-31T10:39:41
57014,84.16,79.69,93,104,False,False,FR,FR,2021-03-15,2021-03-15,2020-01-06T04:38:43,2020-01-06T04:38:43
57015,58.08,43.6,107,32,False,False,JP,US,2024-06-11,2024-06-11,2021-05-21T01:05:03,2021-05-21T01:05:03
57016,26.56,42.72,84,11,False,False,DE,US,2022-06-24,2022-06-24,2020-03-12T01:56:44,2020-03-12T01:56:44
57017,51.13,98.33,48,67,True,False,UK,UK,2022-03-18,2022-03-18,2023-09-21T07:19:07,
57018,9.46,2.54,26,82,False,True,US,AU,2024-12-11,,2021-08-16T13:31:03,2021-08-16T13:31:03
57019,38.24,75.01,25,,True,False,FR,BR,2022-09-19,2022-09-19,2024-02-01T19:48:28,2024-02-01T19:48:28
57020,78.55,84.85,101,34,True,True,UK,DE,2020-06-14,2020-06-14,2023-10-27T12:47:18,2023-10-27T12:47:18
57021,95.07,62.82,19,77,False,False,AU,BR,2021-04-08,2021-04-08,2023-08-19T08:08:57,2023-08-19T08:08:57
57022,88.7,66.94,119,,False,True,BR,JP,2022-12-20,2022-12-20,2021-04-02T18:36:46,2021-04-02T18:36:46
57023,53.31,18.58,108,0,True,False,DE,DE,2021-02-24,2021-02-24,2021-01-14T20:29:23,2021-01-14T20:29:23
57024,9.17,65.46,17,117,False,,US,BR,2020-10-28,,2021-07-22T21:21:42,2021-07-22T21:21:42
57025,67.26,70.52,19,35,False,False,UK,DE,2021-06-25,2021-06-25,2020-05-14T00:59:58,2020-05-14T00:59:58
57026,43.69,11.52,29,9,False,False,FR,,2022-07-20,2022-07-20,2021-09-01T06:10:02,
57027,33.14,13.66,87,74,False,False,CA,JP,2020-06-18,2020-06-18,2022-03-09T14:03:36,2022-03-09T14:03:36
57028,34.94,84.26,57,107,False,False,US,,2022-08-09,2022-08-09,2022-09-17T01:16:16,
57029,80.15,86.16,8,54,False,True,JP,UK,2023-08-20,2023-08-20,2022-09-12T00:15:56,2022-09-12T00:15:56
57030,94.52,50.53,79,54,True,True,AU,,2022-04-13,2022-04-13,2024-01-31T06:02:13,2024-01-31T06:02:13
57031,34.8,,9,82,False,False,FR,CA,2023-06-21,2023-06-21,2022-09-13T14:54:30,2022-09-13T14:54:30
57032,10.84,75.83,25,,True,False,CA,,2023-03-13,2023-03-13,2023-11-22T18:32:37,
57033,81.95,34.44,116,51,False,False,BR,AU,2022-06-25,2022-06-25,2022-10-03T09:17:43,2022-10-03T09:17:43
57034,96.57,50.03,15,84,True,False,FR,UK,2024-11-13,2024-11-13,2021-02-12T12:03:03,2021-02-12T12:03:03
57035,55.58,30.13,4,,False,True,DE,UK,2023-01-21,2023-01-21,2023-07-19T09:42:34,2023-07-19T09:42:34
57036,95.71,,10,29,True,True,FR,UK,2024-01-10,2024-01-10,2024-11-24T10:06:53,2024-11-24T10:06:53
57037,5.1,95.63,30,80,True,True,CA,DE,2023-03-16,2023-03-16,2022-11-02T22:36:58,
57038,71.65,34.01,61,107,True,False,BR,BR,2024-10-16,2024-10-16,2022-12-01T10:43:53,
57039,40.62,92.26,61,66,True,False,UK,JP,2022-02-26,2022-02-26,2021-03-08T13:11:48,2021-03-08T13:11:48
57040,18.51,,59,,False,False,BR,AU,2020-12-11,2020-12-11,2023-10-17T03:35:12,2023-10-17T03:35:12
57041,9.25,69.13,21,44,False,True,AU,DE,2020-11-27,2020-11-27,2020-03-13T06:55:10,
57042,50.72,37.36,111,24,True,False,CA,,2024-12-18,2024-12-18,2023-08-06T18:34:12,2023-08-06T18:34:12
57043,58.89,31.87,66,41,True,,UK,,2023-12-29,2023-12-29,2022-05-26T11:39:38,2022-05-26T11:39:38
57044,65.2,69.72,107,63,False,False,BR,BR,2021-07-11,2021-07-11,2024-08-26T12:50:40,2024-08-26T12:50:40
57045,50.59,34.28,103,116,False,True,UK,US,2022-03-28,2022-03-28,2020-12-11T20:38:02,2020-12-11T20:38:02
57046,61.13,77.61,64,42,True,True,DE,BR,2020-03-03,2020-03-03,2022-06-03T14:41:27,
57047,65.36,62.87,32,52,True,True,BR,UK,2024-10-06,2024-10-06,2022-01-16T21:00:21,2022-01-16T21:00:21
57048,32.74,41.22,117,32,True,True,UK,US,2022-03-07,2022-03-07,2024-02-23T20:49:19,2024-02-23T20:49:19
57049,61.3,60.08,70,95,True,True,FR,FR,2021-12-03,2021-12-03,2021-02-21T12:29:36,
57050,43.47,70.73,98,22,True,True,JP,BR,2021-03-25,2021-03-25,2022-01-16T09:38:08,2022-01-16T09:38:08
57051,18.47,1.39,66,91,True,,AU,DE,2020-05-30,2020-05-30,2022-06-01T03:27:30,2022-06-01T03:27:30
57052,19.36,71.46,43,25,False,False,DE,CA,2023-10-23,2023-10-23,2022-10-27T09:30:18,2022-10-27T09:30:18
57053,47.89,19.54,47,35,False,True,JP,UK,2021-02-10,2021-02-10,2021-03-02T16:52:08,2021-03-02T16:52:08
57054,79.75,,67,96,False,False,US,BR,2020-06-07,2020-06-07,2022-01-19T04:28:05,2022-01-19T04:28:05
57055,89.33,12.62,10,116,False,False,FR,UK,2024-11-21,2024-11-21,2021-07-03T08:37:05,2021-07-03T08:37:05
57056,46.72,40.49,75,99,True,False,AU,JP,2022-09-27,2022-09-27,2020-10-06T11:55:31,2020-10-06T11:55:31
57057,89.38,76.28,88,97,False,False,US,,2020-05-20,,2020-12-13T10:31:58,2020-12-13T10:31:58
57058,80.25,18.83,89,22,False,False,CA,US,2021-06-12,2021-06-12,2021-01-04T22:04:36,2021-01-04T22:04:36
57059,93.75,86.83,94,10,False,True,CA,,2022-10-07,2022-10-07,2022-12-22T20:12:46,
57060,92.31,75.44,16,112,False,False,FR,,2021-01-12,2021-01-12,2023-09-13T02:25:40,2023-09-13T02:25:40
57061,1.09,64.6,70,116,False,True,CA,FR,2024-12-12,2024-12-12,2023-06-03T03:30:12,
57062,32.99,14.77,98,17,False,False,AU,FR,2024-05-17,2024-05-17,2020-01-14T02:52:14,2020-01-14T02:52:14
57063,45.04,48.63,2,47,False,,DE,DE,2024-06-05,2024-06-05,2022-09-10T14:58:23,2022-09-10T14:58:23
57064,10.48,48.68,40,28,False,True,US,FR,2022-07-30,2022-07-30,2021-02-10T11:22:41,2021-02-10T11:22:41
57065,76.98,,32,83,True,False,BR,CA,2024-12-09,2024-12-09,2024-12-26T15:11:11,2024-12-26T15:11:11
57066,63.79,,21,13,False,True,UK,BR,2021-08-17,2021-08-17,2020-09-23T13:58:38,2020-09-23T13:58:38
57067,0.61,16.46,57,60,True,False,DE,,2022-10-11,2022-10-11,2022-02-16T22:11:56,2022-02-16T22:11:56
57068,53.9,36.8,91,90,False,True,FR,US,2023-09-24,2023-09-24,2022-10-17T20:45:42,2022-10-17T20:45:42
57069,72.36,13.86,0,,True,True,AU,JP,2022-07-11,,2020-12-01T22:43:45,2020-12-01T22:43:45
57070,66.4,48.16,91,1,False,False,CA,US,2024-04-06,2024-04-06,2020-04-07T04:49:17,2020-04-07T04:49:17
57071,83.84,82.27,60,56,False,False,FR,AU,2020-07-08,2020-07-08,2024-02-15T08:40:11,2024-02-15T08:40:11
57072,81.48,4.06,97,21,False,False,US,UK,2022-03-18,2022-03-18,2021-08-05T15:22:10,2021-08-05T15:22:10
57073,85.76,87.1,10,102,True,False,BR,BR,2024-02-24,2024-02-24,2022-04-08T23:11:11,2022-04-08T23:11:11
57074,98.71,46.1,49,17,True,,FR,JP,2020-11-28,2020-11-28,2023-09-19T20:20:09,2023-09-19T20:20:09
57075,67.33,33.28,92,20,True,,UK,,2021-12-04,2021-12-04,2021-11-24T21:58:03,2021-11-24T21:58:03
57076,91.86,74.37,93,28,True,True,JP,JP,2024-12-20,2024-12-20,2022-04-13T08:50:52,2022-04-13T08:50:52
57077,65.36,40.94,82,108,False,True,UK,JP,2023-01-25,2023-01-25,2022-09-09T20:58:24,2022-09-09T20:58:24
57078,75.91,81.96,36,45,False,True,UK,DE,2021-10-17,2021-10-17,2023-10-08T12:28:38,2023-10-08T12:28:38
57079,60.92,2.79,105,,False,False,CA,,2021-10-25,2021-10-25,2020-09-03T22:40:27,2020-09-03T22:40:27
57080,55.12,70.24,86,57,False,False,CA,BR,2021-01-10,2021-01-10,2024-12-30T15:41:13,
57081,91.31,40.94,56,1,False,True,FR,FR,2023-09-03,2023-09-03,2024-07-24T07:00:14,2024-07-24T07:00:14
57082,49.82,,31,71,False,False,UK,FR,2020-07-07,2020-07-07,2023-02-05T03:05:00,
57083,94.39,13.95,98,12,False,False,DE,FR,2021-01-14,2021-01-14,2024-02-10T19:03:35,2024-02-10T19:03:35
57084,54.45,4.15,14,39,True,True,UK,US,2020-08-14,2020-08-14,2023-06-26T09:55:30,2023-06-26T09:55:30
57085,34.75,44.64,93,103,False,False,CA,BR,2023-10-08,2023-10-08,2024-08-21T23:42:24,2024-08-21T23:42:24
57086,78.41,1.58,92,103,True,False,US,DE,2024-09-17,2024-09-17,2020-02-27T13:15:07,
57087,14.51,89.01,53,62,False,False,UK,,2020-06-08,2020-06-08,2022-05-17T14:04:48,2022-05-17T14:04:48
57088,35.2,28.95,102,112,False,False,BR,DE,2024-09-24,2024-09-24,2024-11-25T09:22:50,2024-11-25T09:22:50
57089,7.65,41.88,9,29,False,True,US,CA,2024-07-31,2024-07-31,2021-08-28T12:07:21,2021-08-28T12:07:21
57090,58.79,40.71,52,44,False,True,AU,UK,2022-07-16,2022-07-16,2024-03-12T19:07:24,2024-03-12T19:07:24
57091,93.55,47.24,10,4,False,True,BR,JP,2020-03-08,2020-03-08,2020-09-13T05:03:32,2020-09-13T05:03:32
57092,9.62,28.13,42,95,False,True,CA,AU,2023-06-17,2023-06-17,2020-01-10T01:50:19,
57093,21.65,66.45,34,12,False,True,UK,UK,2022-08-15,,2023-04-29T03:50:38,2023-04-29T03:50:38
57094,87.26,96.36,0,,False,True,BR,FR,2024-02-29,2024-02-29,2024-08-01T02:12:46,2024-08-01T02:12:46
57095,37.1,62.05,73,44,True,,BR,,2021-06-22,2021-06-22,2024-02-20T22:45:59,2024-02-20T22:45:59
57096,98.03,76.49,16,26,True,False,US,UK,2022-10-14,2022-10-14,2021-07-08T09:48:37,
57097,80.0,99.69,114,25,False,False,AU,JP,2024-06-16,2024-06-16,2024-11-14T22:09:40,2024-11-14T22:09:40
57098,90.36,,13,83,False,,US,US,2023-05-02,2023-05-02,2020-01-27T16:30:21,2020-01-27T16:30:21
